atraso,aluno_id,falta,criado_em,primeira_metade
sem atraso,195,FALSE,2024-04-17 18:10:13.633815,TRUE
sem atraso,159,FALSE,2024-04-17 18:12:13.495301,TRUE
sem atraso,192,FALSE,2024-04-17 18:15:08.595947,TRUE
sem atraso,225,FALSE,2024-04-17 18:15:36.393224,TRUE
sem atraso,185,FALSE,2024-04-17 18:17:15.310725,TRUE
atrasado,226,FALSE,2024-04-17 18:30:08.487979,TRUE
atrasado,183,FALSE,2024-04-17 18:30:25.441518,TRUE
atrasado,132,FALSE,2024-04-17 18:33:25.959647,TRUE
atrasado,121,TRUE,2024-04-17 20:01:02.139827,TRUE
atrasado,124,TRUE,2024-04-17 20:01:02.146888,TRUE
atrasado,129,TRUE,2024-04-17 20:01:02.166418,TRUE
atrasado,131,TRUE,2024-04-17 20:01:02.169822,TRUE
atrasado,134,TRUE,2024-04-17 20:01:02.174637,TRUE
atrasado,136,TRUE,2024-04-17 20:01:02.177858,TRUE
atrasado,139,TRUE,2024-04-17 20:01:02.182728,TRUE
atrasado,142,TRUE,2024-04-17 20:01:02.187184,TRUE
atrasado,143,TRUE,2024-04-17 20:01:02.188748,TRUE
atrasado,145,TRUE,2024-04-17 20:01:02.192089,TRUE
atrasado,147,TRUE,2024-04-17 20:01:02.195177,TRUE
atrasado,157,TRUE,2024-04-17 20:01:02.218368,TRUE
atrasado,160,TRUE,2024-04-17 20:01:02.224676,TRUE
atrasado,170,TRUE,2024-04-17 20:01:02.243211,TRUE
atrasado,176,TRUE,2024-04-17 20:01:02.257116,TRUE
atrasado,180,TRUE,2024-04-17 20:01:02.267066,TRUE
atrasado,187,TRUE,2024-04-17 20:01:02.302511,TRUE
atrasado,191,TRUE,2024-04-17 20:01:02.312809,TRUE
atrasado,194,TRUE,2024-04-17 20:01:02.321718,TRUE
atrasado,196,TRUE,2024-04-17 20:01:02.327180,TRUE
atrasado,198,TRUE,2024-04-17 20:01:02.331633,TRUE
atrasado,200,TRUE,2024-04-17 20:01:02.336413,TRUE
atrasado,210,TRUE,2024-04-17 20:01:02.355510,TRUE
atrasado,213,TRUE,2024-04-17 20:01:02.360361,TRUE
atrasado,216,TRUE,2024-04-17 20:01:02.364959,TRUE
atrasado,219,TRUE,2024-04-17 20:01:02.369849,TRUE
atrasado,220,TRUE,2024-04-17 20:01:02.371427,TRUE
atrasado,221,TRUE,2024-04-17 20:01:02.372990,TRUE
atrasado,227,TRUE,2024-04-17 20:01:02.382704,TRUE
atrasado,230,TRUE,2024-04-17 20:01:02.387654,TRUE
atrasado,231,TRUE,2024-04-17 20:01:02.389233,TRUE
atrasado,235,TRUE,2024-04-17 20:01:02.395227,TRUE
sem atraso,122,FALSE,2024-04-17 20:15:59.515406,FALSE
sem atraso,230,FALSE,2024-04-17 20:16:08.359655,FALSE
sem atraso,161,FALSE,2024-04-17 20:16:21.616566,FALSE
sem atraso,137,FALSE,2024-04-17 20:19:06.195873,FALSE
sem atraso,188,FALSE,2024-04-17 20:21:44.551906,FALSE
sem atraso,195,FALSE,2024-04-17 20:22:15.586718,FALSE
sem atraso,129,FALSE,2024-04-17 20:23:40.176725,FALSE
sem atraso,204,FALSE,2024-04-17 20:24:43.730862,FALSE
sem atraso,201,FALSE,2024-04-17 20:31:08.508428,FALSE
sem atraso,139,FALSE,2024-04-17 20:31:11.655524,FALSE
sem atraso,199,FALSE,2024-04-17 20:31:34.790213,FALSE
sem atraso,133,FALSE,2024-04-17 20:31:57.001851,FALSE
sem atraso,179,FALSE,2024-04-17 20:32:09.221593,FALSE
sem atraso,151,FALSE,2024-04-17 20:32:17.564852,FALSE
sem atraso,152,FALSE,2024-04-17 20:32:22.152392,FALSE
sem atraso,167,FALSE,2024-04-17 20:32:42.240446,FALSE
sem atraso,212,FALSE,2024-04-17 20:32:48.994037,FALSE
sem atraso,130,FALSE,2024-04-17 20:32:58.905949,FALSE
sem atraso,193,FALSE,2024-04-17 20:33:07.655368,FALSE
sem atraso,164,FALSE,2024-04-17 20:33:15.394023,FALSE
sem atraso,123,FALSE,2024-04-17 20:33:22.256206,FALSE
sem atraso,171,FALSE,2024-04-17 20:33:27.056782,FALSE
sem atraso,166,FALSE,2024-04-17 20:33:54.661616,FALSE
sem atraso,184,FALSE,2024-04-17 20:34:20.668676,FALSE
sem atraso,221,FALSE,2024-04-17 20:34:42.083473,FALSE
sem atraso,155,FALSE,2024-04-17 20:35:13.460960,FALSE
sem atraso,209,FALSE,2024-04-17 20:35:35.857243,FALSE
sem atraso,183,FALSE,2024-04-17 20:35:56.107309,FALSE
sem atraso,177,FALSE,2024-04-17 20:36:05.153716,FALSE
sem atraso,159,FALSE,2024-04-17 20:36:16.167529,FALSE
sem atraso,131,FALSE,2024-04-17 20:36:37.659777,FALSE
sem atraso,158,FALSE,2024-04-17 20:36:46.397671,FALSE
sem atraso,124,FALSE,2024-04-17 20:36:46.813375,FALSE
sem atraso,168,FALSE,2024-04-17 20:36:53.443888,FALSE
sem atraso,205,FALSE,2024-04-17 20:38:44.648642,FALSE
sem atraso,149,FALSE,2024-04-17 20:39:03.899262,FALSE
sem atraso,135,FALSE,2024-04-17 20:42:57.632548,FALSE
sem atraso,203,FALSE,2024-04-17 20:43:32.393373,FALSE
atrasado,120,TRUE,2024-04-17 22:01:00.313310,FALSE
atrasado,121,TRUE,2024-04-17 22:01:00.315372,FALSE
atrasado,125,TRUE,2024-04-17 22:01:00.321773,FALSE
atrasado,126,TRUE,2024-04-17 22:01:00.323518,FALSE
atrasado,127,TRUE,2024-04-17 22:01:00.325315,FALSE
atrasado,128,TRUE,2024-04-17 22:01:00.327204,FALSE
atrasado,132,TRUE,2024-04-17 22:01:00.334521,FALSE
atrasado,134,TRUE,2024-04-17 22:01:00.337093,FALSE
atrasado,136,TRUE,2024-04-17 22:01:00.339745,FALSE
atrasado,138,TRUE,2024-04-17 22:01:00.342356,FALSE
atrasado,140,TRUE,2024-04-17 22:01:00.345101,FALSE
atrasado,141,TRUE,2024-04-17 22:01:00.346352,FALSE
atrasado,142,TRUE,2024-04-17 22:01:00.347595,FALSE
atrasado,143,TRUE,2024-04-17 22:01:00.348917,FALSE
atrasado,144,TRUE,2024-04-17 22:01:00.350283,FALSE
atrasado,145,TRUE,2024-04-17 22:01:00.351747,FALSE
atrasado,146,TRUE,2024-04-17 22:01:00.353055,FALSE
atrasado,147,TRUE,2024-04-17 22:01:00.354426,FALSE
atrasado,148,TRUE,2024-04-17 22:01:00.356674,FALSE
atrasado,150,TRUE,2024-04-17 22:01:00.359731,FALSE
atrasado,153,TRUE,2024-04-17 22:01:00.363942,FALSE
atrasado,154,TRUE,2024-04-17 22:01:00.365298,FALSE
atrasado,156,TRUE,2024-04-17 22:01:00.368143,FALSE
atrasado,157,TRUE,2024-04-17 22:01:00.369685,FALSE
atrasado,160,TRUE,2024-04-17 22:01:00.373699,FALSE
atrasado,162,TRUE,2024-04-17 22:01:00.376383,FALSE
atrasado,163,TRUE,2024-04-17 22:01:00.377712,FALSE
atrasado,165,TRUE,2024-04-17 22:01:00.380557,FALSE
atrasado,169,TRUE,2024-04-17 22:01:00.385709,FALSE
atrasado,170,TRUE,2024-04-17 22:01:00.387060,FALSE
atrasado,172,TRUE,2024-04-17 22:01:00.389678,FALSE
atrasado,173,TRUE,2024-04-17 22:01:00.390997,FALSE
atrasado,174,TRUE,2024-04-17 22:01:00.392539,FALSE
atrasado,175,TRUE,2024-04-17 22:01:00.393903,FALSE
atrasado,176,TRUE,2024-04-17 22:01:00.395248,FALSE
atrasado,178,TRUE,2024-04-17 22:01:00.398009,FALSE
atrasado,180,TRUE,2024-04-17 22:01:00.400653,FALSE
atrasado,181,TRUE,2024-04-17 22:01:00.401953,FALSE
atrasado,182,TRUE,2024-04-17 22:01:00.403354,FALSE
atrasado,185,TRUE,2024-04-17 22:01:00.407721,FALSE
atrasado,186,TRUE,2024-04-17 22:01:00.409996,FALSE
atrasado,187,TRUE,2024-04-17 22:01:00.411398,FALSE
atrasado,189,TRUE,2024-04-17 22:01:00.414057,FALSE
atrasado,190,TRUE,2024-04-17 22:01:00.415377,FALSE
atrasado,191,TRUE,2024-04-17 22:01:00.416659,FALSE
atrasado,192,TRUE,2024-04-17 22:01:00.417924,FALSE
atrasado,194,TRUE,2024-04-17 22:01:00.420612,FALSE
atrasado,196,TRUE,2024-04-17 22:01:00.423357,FALSE
atrasado,197,TRUE,2024-04-17 22:01:00.424691,FALSE
atrasado,198,TRUE,2024-04-17 22:01:00.426010,FALSE
atrasado,200,TRUE,2024-04-17 22:01:00.428581,FALSE
atrasado,202,TRUE,2024-04-17 22:01:00.431352,FALSE
atrasado,206,TRUE,2024-04-17 22:01:00.437661,FALSE
atrasado,207,TRUE,2024-04-17 22:01:00.439280,FALSE
atrasado,208,TRUE,2024-04-17 22:01:00.441001,FALSE
atrasado,210,TRUE,2024-04-17 22:01:00.444353,FALSE
atrasado,211,TRUE,2024-04-17 22:01:00.445920,FALSE
atrasado,213,TRUE,2024-04-17 22:01:00.448933,FALSE
atrasado,214,TRUE,2024-04-17 22:01:00.450255,FALSE
atrasado,215,TRUE,2024-04-17 22:01:00.451566,FALSE
atrasado,216,TRUE,2024-04-17 22:01:00.452824,FALSE
atrasado,217,TRUE,2024-04-17 22:01:00.454278,FALSE
atrasado,218,TRUE,2024-04-17 22:01:00.455964,FALSE
atrasado,219,TRUE,2024-04-17 22:01:00.457728,FALSE
atrasado,220,TRUE,2024-04-17 22:01:00.459513,FALSE
atrasado,222,TRUE,2024-04-17 22:01:00.463010,FALSE
atrasado,223,TRUE,2024-04-17 22:01:00.464733,FALSE
atrasado,224,TRUE,2024-04-17 22:01:00.466638,FALSE
atrasado,225,TRUE,2024-04-17 22:01:00.468314,FALSE
atrasado,226,TRUE,2024-04-17 22:01:00.469954,FALSE
atrasado,227,TRUE,2024-04-17 22:01:00.471573,FALSE
atrasado,228,TRUE,2024-04-17 22:01:00.472863,FALSE
atrasado,229,TRUE,2024-04-17 22:01:00.474244,FALSE
atrasado,231,TRUE,2024-04-17 22:01:00.477020,FALSE
atrasado,232,TRUE,2024-04-17 22:01:00.478677,FALSE
atrasado,233,TRUE,2024-04-17 22:01:00.480212,FALSE
atrasado,234,TRUE,2024-04-17 22:01:00.481559,FALSE
atrasado,235,TRUE,2024-04-17 22:01:00.482900,FALSE
atrasado,236,TRUE,2024-04-17 22:01:00.484237,FALSE
atrasado,237,TRUE,2024-04-17 22:01:00.490422,FALSE
sem atraso,190,FALSE,2024-04-18 17:51:24.610518,TRUE
sem atraso,223,FALSE,2024-04-18 17:55:02.172188,TRUE
sem atraso,219,FALSE,2024-04-18 17:55:29.581969,TRUE
sem atraso,148,FALSE,2024-04-18 17:56:00.297463,TRUE
sem atraso,211,FALSE,2024-04-18 17:56:12.300128,TRUE
sem atraso,193,FALSE,2024-04-18 17:58:54.359358,TRUE
sem atraso,175,FALSE,2024-04-18 17:59:30.571411,TRUE
sem atraso,167,FALSE,2024-04-18 17:59:42.009852,TRUE
sem atraso,152,FALSE,2024-04-18 18:00:12.226228,TRUE
sem atraso,141,FALSE,2024-04-18 18:01:14.229475,TRUE
sem atraso,233,FALSE,2024-04-18 18:01:21.151123,TRUE
sem atraso,136,FALSE,2024-04-18 18:01:37.075971,TRUE
sem atraso,126,FALSE,2024-04-18 18:02:03.295836,TRUE
sem atraso,155,FALSE,2024-04-18 18:02:59.039009,TRUE
sem atraso,130,FALSE,2024-04-18 18:03:55.647321,TRUE
sem atraso,222,FALSE,2024-04-18 18:04:11.861703,TRUE
sem atraso,212,FALSE,2024-04-18 18:04:30.982158,TRUE
sem atraso,134,FALSE,2024-04-18 18:04:45.920555,TRUE
sem atraso,224,FALSE,2024-04-18 18:05:25.586425,TRUE
sem atraso,214,FALSE,2024-04-18 18:05:37.544519,TRUE
sem atraso,232,FALSE,2024-04-18 18:06:01.628279,TRUE
sem atraso,201,FALSE,2024-04-18 18:06:16.551662,TRUE
sem atraso,159,FALSE,2024-04-18 18:06:21.749521,TRUE
sem atraso,195,FALSE,2024-04-18 18:06:28.074524,TRUE
sem atraso,217,FALSE,2024-04-18 18:07:28.354189,TRUE
sem atraso,128,FALSE,2024-04-18 18:07:33.770560,TRUE
sem atraso,123,FALSE,2024-04-18 18:07:41.304478,TRUE
sem atraso,166,FALSE,2024-04-18 18:07:59.509731,TRUE
sem atraso,185,FALSE,2024-04-18 18:15:45.972669,TRUE
atrasado,213,FALSE,2024-04-18 18:20:54.846345,TRUE
atrasado,120,TRUE,2024-04-18 20:01:03.694744,TRUE
atrasado,121,TRUE,2024-04-18 20:01:03.697924,TRUE
atrasado,122,TRUE,2024-04-18 20:01:03.700267,TRUE
atrasado,124,TRUE,2024-04-18 20:01:03.704049,TRUE
atrasado,125,TRUE,2024-04-18 20:01:03.705925,TRUE
atrasado,127,TRUE,2024-04-18 20:01:03.709788,TRUE
atrasado,129,TRUE,2024-04-18 20:01:03.714671,TRUE
atrasado,131,TRUE,2024-04-18 20:01:03.717820,TRUE
atrasado,132,TRUE,2024-04-18 20:01:03.719183,TRUE
atrasado,133,TRUE,2024-04-18 20:01:03.721278,TRUE
atrasado,135,TRUE,2024-04-18 20:01:03.727353,TRUE
atrasado,137,TRUE,2024-04-18 20:01:03.731282,TRUE
atrasado,138,TRUE,2024-04-18 20:01:03.733809,TRUE
atrasado,139,TRUE,2024-04-18 20:01:03.736386,TRUE
atrasado,140,TRUE,2024-04-18 20:01:03.738650,TRUE
atrasado,142,TRUE,2024-04-18 20:01:03.741689,TRUE
atrasado,143,TRUE,2024-04-18 20:01:03.743229,TRUE
atrasado,144,TRUE,2024-04-18 20:01:03.744963,TRUE
atrasado,145,TRUE,2024-04-18 20:01:03.746408,TRUE
atrasado,146,TRUE,2024-04-18 20:01:03.747893,TRUE
atrasado,147,TRUE,2024-04-18 20:01:03.749486,TRUE
atrasado,149,TRUE,2024-04-18 20:01:03.753375,TRUE
atrasado,150,TRUE,2024-04-18 20:01:03.755294,TRUE
atrasado,151,TRUE,2024-04-18 20:01:03.757106,TRUE
atrasado,153,TRUE,2024-04-18 20:01:03.760238,TRUE
atrasado,154,TRUE,2024-04-18 20:01:03.762006,TRUE
atrasado,156,TRUE,2024-04-18 20:01:03.765840,TRUE
atrasado,157,TRUE,2024-04-18 20:01:03.767753,TRUE
atrasado,158,TRUE,2024-04-18 20:01:03.769497,TRUE
atrasado,160,TRUE,2024-04-18 20:01:03.772844,TRUE
atrasado,161,TRUE,2024-04-18 20:01:03.775192,TRUE
atrasado,162,TRUE,2024-04-18 20:01:03.778465,TRUE
atrasado,163,TRUE,2024-04-18 20:01:03.781644,TRUE
atrasado,164,TRUE,2024-04-18 20:01:03.784808,TRUE
atrasado,165,TRUE,2024-04-18 20:01:03.787981,TRUE
atrasado,168,TRUE,2024-04-18 20:01:03.793130,TRUE
atrasado,169,TRUE,2024-04-18 20:01:03.795277,TRUE
atrasado,170,TRUE,2024-04-18 20:01:03.797373,TRUE
atrasado,171,TRUE,2024-04-18 20:01:03.798841,TRUE
atrasado,172,TRUE,2024-04-18 20:01:03.800188,TRUE
atrasado,173,TRUE,2024-04-18 20:01:03.801943,TRUE
atrasado,174,TRUE,2024-04-18 20:01:03.804428,TRUE
atrasado,176,TRUE,2024-04-18 20:01:03.809471,TRUE
atrasado,177,TRUE,2024-04-18 20:01:03.812645,TRUE
atrasado,178,TRUE,2024-04-18 20:01:03.816683,TRUE
atrasado,179,TRUE,2024-04-18 20:01:03.818756,TRUE
atrasado,180,TRUE,2024-04-18 20:01:03.820279,TRUE
atrasado,181,TRUE,2024-04-18 20:01:03.821745,TRUE
atrasado,182,TRUE,2024-04-18 20:01:03.823190,TRUE
atrasado,183,TRUE,2024-04-18 20:01:03.824620,TRUE
atrasado,184,TRUE,2024-04-18 20:01:03.826885,TRUE
atrasado,186,TRUE,2024-04-18 20:01:03.832536,TRUE
atrasado,187,TRUE,2024-04-18 20:01:03.835874,TRUE
atrasado,188,TRUE,2024-04-18 20:01:03.838602,TRUE
atrasado,189,TRUE,2024-04-18 20:01:03.840472,TRUE
atrasado,191,TRUE,2024-04-18 20:01:03.846193,TRUE
atrasado,192,TRUE,2024-04-18 20:01:03.848656,TRUE
atrasado,194,TRUE,2024-04-18 20:01:03.852182,TRUE
atrasado,196,TRUE,2024-04-18 20:01:03.855608,TRUE
atrasado,197,TRUE,2024-04-18 20:01:03.858805,TRUE
atrasado,198,TRUE,2024-04-18 20:01:03.862478,TRUE
atrasado,199,TRUE,2024-04-18 20:01:03.869437,TRUE
atrasado,200,TRUE,2024-04-18 20:01:03.871335,TRUE
atrasado,202,TRUE,2024-04-18 20:01:03.874509,TRUE
atrasado,203,TRUE,2024-04-18 20:01:03.875975,TRUE
atrasado,204,TRUE,2024-04-18 20:01:03.877489,TRUE
atrasado,205,TRUE,2024-04-18 20:01:03.878919,TRUE
atrasado,206,TRUE,2024-04-18 20:01:03.880433,TRUE
atrasado,207,TRUE,2024-04-18 20:01:03.881856,TRUE
atrasado,208,TRUE,2024-04-18 20:01:03.883309,TRUE
atrasado,209,TRUE,2024-04-18 20:01:03.884725,TRUE
atrasado,210,TRUE,2024-04-18 20:01:03.886137,TRUE
atrasado,215,TRUE,2024-04-18 20:01:03.893362,TRUE
atrasado,216,TRUE,2024-04-18 20:01:03.894968,TRUE
atrasado,218,TRUE,2024-04-18 20:01:03.897732,TRUE
atrasado,220,TRUE,2024-04-18 20:01:03.900513,TRUE
atrasado,221,TRUE,2024-04-18 20:01:03.901921,TRUE
atrasado,225,TRUE,2024-04-18 20:01:03.907572,TRUE
atrasado,226,TRUE,2024-04-18 20:01:03.908983,TRUE
atrasado,227,TRUE,2024-04-18 20:01:03.910417,TRUE
atrasado,228,TRUE,2024-04-18 20:01:03.911817,TRUE
atrasado,229,TRUE,2024-04-18 20:01:03.913230,TRUE
atrasado,230,TRUE,2024-04-18 20:01:03.914638,TRUE
atrasado,231,TRUE,2024-04-18 20:01:03.916039,TRUE
atrasado,234,TRUE,2024-04-18 20:01:03.920388,TRUE
atrasado,235,TRUE,2024-04-18 20:01:03.921814,TRUE
atrasado,236,TRUE,2024-04-18 20:01:03.923229,TRUE
atrasado,237,TRUE,2024-04-18 20:01:03.924673,TRUE
sem atraso,223,FALSE,2024-04-18 20:15:06.899980,FALSE
sem atraso,175,FALSE,2024-04-18 20:15:14.716842,FALSE
sem atraso,236,FALSE,2024-04-18 20:15:33.382666,FALSE
sem atraso,128,FALSE,2024-04-18 20:15:36.177799,FALSE
sem atraso,163,FALSE,2024-04-18 20:15:52.638024,FALSE
sem atraso,155,FALSE,2024-04-18 20:15:58.490845,FALSE
sem atraso,120,FALSE,2024-04-18 20:16:05.947639,FALSE
sem atraso,193,FALSE,2024-04-18 20:16:15.551028,FALSE
sem atraso,211,FALSE,2024-04-18 20:16:16.371989,FALSE
sem atraso,125,FALSE,2024-04-18 20:16:33.480585,FALSE
sem atraso,189,FALSE,2024-04-18 20:16:53.920598,FALSE
sem atraso,171,FALSE,2024-04-18 20:16:54.666815,FALSE
sem atraso,178,FALSE,2024-04-18 20:17:31.920326,FALSE
sem atraso,162,FALSE,2024-04-18 20:17:36.489437,FALSE
sem atraso,164,FALSE,2024-04-18 20:18:08.430636,FALSE
sem atraso,183,FALSE,2024-04-18 20:18:09.762548,FALSE
sem atraso,172,FALSE,2024-04-18 20:18:17.741526,FALSE
sem atraso,184,FALSE,2024-04-18 20:18:38.168098,FALSE
sem atraso,173,FALSE,2024-04-18 20:18:43.919966,FALSE
sem atraso,145,FALSE,2024-04-18 20:19:08.910986,FALSE
sem atraso,199,FALSE,2024-04-18 20:19:15.284999,FALSE
sem atraso,218,FALSE,2024-04-18 20:19:30.176201,FALSE
sem atraso,188,FALSE,2024-04-18 20:19:39.986263,FALSE
sem atraso,138,FALSE,2024-04-18 20:20:23.137508,FALSE
sem atraso,123,FALSE,2024-04-18 20:21:15.018282,FALSE
sem atraso,154,FALSE,2024-04-18 20:21:15.865742,FALSE
sem atraso,208,FALSE,2024-04-18 20:21:24.652270,FALSE
sem atraso,166,FALSE,2024-04-18 20:21:31.742475,FALSE
sem atraso,161,FALSE,2024-04-18 20:21:32.619048,FALSE
sem atraso,140,FALSE,2024-04-18 20:21:35.391293,FALSE
sem atraso,190,FALSE,2024-04-18 20:22:03.955484,FALSE
sem atraso,129,FALSE,2024-04-18 20:22:04.967869,FALSE
sem atraso,234,FALSE,2024-04-18 20:22:12.831615,FALSE
sem atraso,195,FALSE,2024-04-18 20:22:22.787253,FALSE
sem atraso,142,FALSE,2024-04-18 20:22:44.777961,FALSE
sem atraso,137,FALSE,2024-04-18 20:23:37.841411,FALSE
sem atraso,134,FALSE,2024-04-18 20:23:40.165496,FALSE
sem atraso,201,FALSE,2024-04-18 20:23:51.980548,FALSE
sem atraso,126,FALSE,2024-04-18 20:24:04.862241,FALSE
sem atraso,224,FALSE,2024-04-18 20:24:08.806920,FALSE
sem atraso,152,FALSE,2024-04-18 20:24:18.918008,FALSE
sem atraso,133,FALSE,2024-04-18 20:24:27.664673,FALSE
sem atraso,206,FALSE,2024-04-18 20:25:02.410234,FALSE
sem atraso,237,FALSE,2024-04-18 20:25:24.426015,FALSE
sem atraso,160,FALSE,2024-04-18 20:25:28.495067,FALSE
sem atraso,165,FALSE,2024-04-18 20:25:41.997399,FALSE
sem atraso,229,FALSE,2024-04-18 20:25:51.593987,FALSE
sem atraso,150,FALSE,2024-04-18 20:26:12.943259,FALSE
sem atraso,135,FALSE,2024-04-18 20:26:22.496882,FALSE
sem atraso,215,FALSE,2024-04-18 20:26:25.142184,FALSE
sem atraso,202,FALSE,2024-04-18 20:26:30.038664,FALSE
sem atraso,203,FALSE,2024-04-18 20:26:45.747072,FALSE
sem atraso,181,FALSE,2024-04-18 20:26:49.496810,FALSE
sem atraso,174,FALSE,2024-04-18 20:27:02.270787,FALSE
sem atraso,197,FALSE,2024-04-18 20:27:22.669797,FALSE
sem atraso,205,FALSE,2024-04-18 20:28:05.468652,FALSE
sem atraso,149,FALSE,2024-04-18 20:28:21.320468,FALSE
sem atraso,127,FALSE,2024-04-18 20:28:26.214107,FALSE
sem atraso,156,FALSE,2024-04-18 20:29:00.917586,FALSE
sem atraso,121,FALSE,2024-04-18 20:29:16.966478,FALSE
sem atraso,146,FALSE,2024-04-18 20:29:17.594535,FALSE
sem atraso,217,FALSE,2024-04-18 20:29:41.984411,FALSE
sem atraso,200,FALSE,2024-04-18 20:29:52.855907,FALSE
sem atraso,227,FALSE,2024-04-18 20:30:17.872848,FALSE
sem atraso,219,FALSE,2024-04-18 20:30:21.006504,FALSE
sem atraso,228,FALSE,2024-04-18 20:30:45.818782,FALSE
sem atraso,170,FALSE,2024-04-18 20:30:58.336201,FALSE
sem atraso,167,FALSE,2024-04-18 20:31:21.413647,FALSE
sem atraso,158,FALSE,2024-04-18 20:31:28.018622,FALSE
sem atraso,168,FALSE,2024-04-18 20:31:43.996411,FALSE
sem atraso,141,FALSE,2024-04-18 20:32:00.122859,FALSE
sem atraso,169,FALSE,2024-04-18 20:32:25.799275,FALSE
sem atraso,179,FALSE,2024-04-18 20:32:40.059659,FALSE
sem atraso,186,FALSE,2024-04-18 20:32:52.384795,FALSE
sem atraso,130,FALSE,2024-04-18 20:33:07.968672,FALSE
sem atraso,212,FALSE,2024-04-18 20:33:24.821919,FALSE
sem atraso,151,FALSE,2024-04-18 20:33:40.092879,FALSE
sem atraso,159,FALSE,2024-04-18 20:34:00.545249,FALSE
sem atraso,222,FALSE,2024-04-18 20:34:29.264613,FALSE
sem atraso,182,FALSE,2024-04-18 20:34:47.737165,FALSE
sem atraso,220,FALSE,2024-04-18 20:35:44.126236,FALSE
sem atraso,209,FALSE,2024-04-18 20:36:00.348914,FALSE
sem atraso,187,FALSE,2024-04-18 20:36:05.091399,FALSE
sem atraso,213,FALSE,2024-04-18 20:36:14.616437,FALSE
sem atraso,225,FALSE,2024-04-18 20:36:14.924542,FALSE
sem atraso,136,FALSE,2024-04-18 20:36:43.254956,FALSE
sem atraso,148,FALSE,2024-04-18 20:37:58.728005,FALSE
sem atraso,177,FALSE,2024-04-18 20:38:39.181861,FALSE
atrasado,122,TRUE,2024-04-18 22:01:01.750606,FALSE
atrasado,124,TRUE,2024-04-18 22:01:01.754251,FALSE
atrasado,131,TRUE,2024-04-18 22:01:01.766536,FALSE
atrasado,132,TRUE,2024-04-18 22:01:01.768493,FALSE
atrasado,139,TRUE,2024-04-18 22:01:01.781969,FALSE
atrasado,143,TRUE,2024-04-18 22:01:01.788781,FALSE
atrasado,144,TRUE,2024-04-18 22:01:01.790287,FALSE
atrasado,147,TRUE,2024-04-18 22:01:01.794609,FALSE
atrasado,153,TRUE,2024-04-18 22:01:01.805746,FALSE
atrasado,157,TRUE,2024-04-18 22:01:01.813336,FALSE
atrasado,176,TRUE,2024-04-18 22:01:01.854429,FALSE
atrasado,180,TRUE,2024-04-18 22:01:01.861509,FALSE
atrasado,185,TRUE,2024-04-18 22:01:01.871359,FALSE
atrasado,191,TRUE,2024-04-18 22:01:01.881721,FALSE
atrasado,192,TRUE,2024-04-18 22:01:01.883534,FALSE
atrasado,194,TRUE,2024-04-18 22:01:01.886947,FALSE
atrasado,196,TRUE,2024-04-18 22:01:01.890555,FALSE
atrasado,198,TRUE,2024-04-18 22:01:01.894350,FALSE
atrasado,204,TRUE,2024-04-18 22:01:01.905850,FALSE
atrasado,207,TRUE,2024-04-18 22:01:01.910586,FALSE
atrasado,210,TRUE,2024-04-18 22:01:01.915588,FALSE
atrasado,214,TRUE,2024-04-18 22:01:01.926006,FALSE
atrasado,216,TRUE,2024-04-18 22:01:01.929597,FALSE
atrasado,221,TRUE,2024-04-18 22:01:01.938658,FALSE
atrasado,226,TRUE,2024-04-18 22:01:01.946518,FALSE
atrasado,230,TRUE,2024-04-18 22:01:01.954155,FALSE
atrasado,231,TRUE,2024-04-18 22:01:01.955888,FALSE
atrasado,232,TRUE,2024-04-18 22:01:01.957603,FALSE
atrasado,233,TRUE,2024-04-18 22:01:01.959196,FALSE
atrasado,235,TRUE,2024-04-18 22:01:01.963200,FALSE
sem atraso,120,FALSE,2024-04-19 17:53:55.855894,TRUE
sem atraso,223,FALSE,2024-04-19 18:00:57.832391,TRUE
sem atraso,219,FALSE,2024-04-19 18:01:09.373483,TRUE
sem atraso,133,FALSE,2024-04-19 18:01:44.708193,TRUE
sem atraso,225,FALSE,2024-04-19 18:02:08.607780,TRUE
sem atraso,162,FALSE,2024-04-19 18:02:26.509118,TRUE
sem atraso,152,FALSE,2024-04-19 18:02:53.844034,TRUE
sem atraso,201,FALSE,2024-04-19 18:03:05.840096,TRUE
sem atraso,148,FALSE,2024-04-19 18:03:14.613622,TRUE
sem atraso,190,FALSE,2024-04-19 18:05:27.142243,TRUE
sem atraso,128,FALSE,2024-04-19 18:05:49.599371,TRUE
sem atraso,147,FALSE,2024-04-19 18:10:39.022779,TRUE
atrasado,210,FALSE,2024-04-19 18:23:05.433497,TRUE
atrasado,213,FALSE,2024-04-19 18:23:19.532013,TRUE
atrasado,124,FALSE,2024-04-19 18:27:13.898665,TRUE
atrasado,132,FALSE,2024-04-19 18:32:10.753396,TRUE
atrasado,187,FALSE,2024-04-19 18:46:20.282187,TRUE
atrasado,228,FALSE,2024-04-19 18:55:28.803522,TRUE
atrasado,121,TRUE,2024-04-19 20:01:04.225226,TRUE
atrasado,122,TRUE,2024-04-19 20:01:04.226722,TRUE
atrasado,123,TRUE,2024-04-19 20:01:04.228171,TRUE
atrasado,125,TRUE,2024-04-19 20:01:04.231023,TRUE
atrasado,126,TRUE,2024-04-19 20:01:04.244665,TRUE
atrasado,127,TRUE,2024-04-19 20:01:04.246363,TRUE
